15/01/2014 0:00,2635,1.448448
15/01/2014 0:00,2636,0.182826
15/01/2014 0:00,2637,0.028845885
15/01/2014 0:00,2640,7.9968
15/01/2014 0:00,2642,7.9968
15/01/2014 0:00,2643,3
15/01/2014 0:00,2644,5
15/01/2014 0:00,2753,11
15/01/2014 0:00,2755,10.999296
16/01/2014 0:00,10,24
16/01/2014 0:00,11,79.007424
16/01/2014 0:00,12,353.9990394
16/01/2014 0:00,13,0.279072
16/01/2014 0:00,14,1.124999194
16/01/2014 0:00,15,30.02652306
16/01/2014 0:00,16,66.2315183
16/01/2014 0:00,17,17.54423402
16/01/2014 0:00,18,59.60964708
16/01/2014 0:00,19,39.12836541
16/01/2014 0:00,22,0.9996
16/01/2014 0:00,24,0.9320832
16/01/2014 0:00,31,40
16/01/2014 0:00,88,386.0147362
16/01/2014 0:00,91,90.0072
16/01/2014 0:00,111,76.995072
16/01/2014 0:00,197,19
16/01/2014 0:00,198,20
16/01/2014 0:00,211,29
16/01/2014 0:00,214,76
16/01/2014 0:00,220,394
16/01/2014 0:00,225,55
16/01/2014 0:00,227,6.9993
16/01/2014 0:00,235,399
16/01/2014 0:00,240,55
16/01/2014 0:00,242,39
16/01/2014 0:00,246,1.9992
16/01/2014 0:00,252,83
16/01/2014 0:00,256,2
16/01/2014 0:00,303,0.0125
16/01/2014 0:00,398,0.015625
16/01/2014 0:00,478,471
16/01/2014 0:00,515,12
16/01/2014 0:00,519,1.455696
16/01/2014 0:00,522,15.999744
16/01/2014 0:00,523,15.999744
16/01/2014 0:00,526,3.7025
16/01/2014 0:00,529,67.00000054
16/01/2014 0:00,530,53.00000928
16/01/2014 0:00,531,1.875
16/01/2014 0:00,534,39.9999564
16/01/2014 0:00,536,0.2075
16/01/2014 0:00,540,0.240876
16/01/2014 0:00,545,35.29509296
16/01/2014 0:00,546,9.106372457
16/01/2014 0:00,555,6.0012
16/01/2014 0:00,562,1.50685
16/01/2014 0:00,565,33.1776
16/01/2014 0:00,566,0.706814346
16/01/2014 0:00,568,0.018524
16/01/2014 0:00,572,1.911204
16/01/2014 0:00,573,21.99912
16/01/2014 0:00,577,4.71483045
16/01/2014 0:00,579,12
16/01/2014 0:00,588,0.066537546
16/01/2014 0:00,589,37.55426751
16/01/2014 0:00,591,12.000096
16/01/2014 0:00,607,0.3570822
16/01/2014 0:00,609,4.553697796
16/01/2014 0:00,610,0.075
16/01/2014 0:00,612,1.039704
16/01/2014 0:00,617,3.0145248
16/01/2014 0:00,621,0.045909605
16/01/2014 0:00,623,29.0000928
16/01/2014 0:00,624,3.000294
16/01/2014 0:00,625,0.078648
16/01/2014 0:00,627,0.06288
16/01/2014 0:00,629,3.436155
16/01/2014 0:00,633,214.70656
16/01/2014 0:00,636,0.620506072
16/01/2014 0:00,638,14.90526741
16/01/2014 0:00,645,6.318432
16/01/2014 0:00,662,3.0601906
16/01/2014 0:00,671,0.343734
16/01/2014 0:00,673,2.9999808
16/01/2014 0:00,674,4.9998
16/01/2014 0:00,679,75.2679
16/01/2014 0:00,681,0.7608
16/01/2014 0:00,694,169
16/01/2014 0:00,695,55
16/01/2014 0:00,696,64.0128
16/01/2014 0:00,698,43
16/01/2014 0:00,701,77
16/01/2014 0:00,706,105
16/01/2014 0:00,709,105
16/01/2014 0:00,711,87
16/01/2014 0:00,716,66.9732
16/01/2014 0:00,717,364.854
16/01/2014 0:00,720,208.9998474
16/01/2014 0:00,728,22
16/01/2014 0:00,733,1
16/01/2014 0:00,749,89
16/01/2014 0:00,751,1.999968
16/01/2014 0:00,753,64.000512
16/01/2014 0:00,756,58
16/01/2014 0:00,769,24.975
16/01/2014 0:00,771,7
16/01/2014 0:00,772,15
16/01/2014 0:00,780,14
16/01/2014 0:00,782,26
16/01/2014 0:00,783,28
16/01/2014 0:00,785,51
16/01/2014 0:00,786,502.4016
16/01/2014 0:00,798,1
16/01/2014 0:00,800,1
16/01/2014 0:00,801,1
16/01/2014 0:00,802,1
16/01/2014 0:00,831,13.986
16/01/2014 0:00,840,6.76517165
16/01/2014 0:00,841,0.9361625
16/01/2014 0:00,843,1.75049945
16/01/2014 0:00,845,0.3607865
16/01/2014 0:00,847,134.9004569
16/01/2014 0:00,852,19.04680587
16/01/2014 0:00,854,14.955624
16/01/2014 0:00,857,3.24375
16/01/2014 0:00,858,16.870875
16/01/2014 0:00,859,1.59375
16/01/2014 0:00,881,1.234996
16/01/2014 0:00,882,6.17498
16/01/2014 0:00,883,211.6631739
16/01/2014 0:00,1463,0.28572
16/01/2014 0:00,2062,36.4012832
16/01/2014 0:00,2066,3.000000024
16/01/2014 0:00,2089,2.000004
16/01/2014 0:00,2146,11.000088
16/01/2014 0:00,2157,21
16/01/2014 0:00,2189,22.4991
16/01/2014 0:00,2192,72
16/01/2014 0:00,2193,8
16/01/2014 0:00,2221,27
16/01/2014 0:00,2222,27
16/01/2014 0:00,2245,3.000016008
16/01/2014 0:00,2258,0.7143
16/01/2014 0:00,2274,5.99999988
16/01/2014 0:00,2325,4.9995
16/01/2014 0:00,2363,5
16/01/2014 0:00,2364,5
16/01/2014 0:00,2400,0.171875
16/01/2014 0:00,2404,26
